"Data Source","World Development Indicators",

"Last Updated Date","2023-05-10",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022",
"Armenia","ARM","Mortality rate, adult, male (per 1,000 male adults)","SP.DYN.AMRT.MA","271.537","268.313","265.161","262.333","262.358","259.576","256.666","255","259.556","256.656","254.101","250.965","248.707","249.165","246.255","243.523","241.723","246.029","244.404","243.287","241.404","239.723","237.73","237.569","232.481","223.49","224.024","223.877","399.706","224.416","224.303","234.679","242.123","242.262","241.152","236.993","232.515","225.56","219.246","224.83","220.374","218.454","218.658","216.755","214.647","214.088","212.612","207.825","210.157","206.479","200.962","200.982","194.311","194.234","191.787","186.538","185.84","182.583","182.054","176.089","249.284","260.344","",
"American Samoa","ASM","Mortality rate, adult, male (per 1,000 male adults)","SP.DYN.AMRT.MA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Antigua and Barbuda","ATG","Mortality rate, adult, male (per 1,000 male adults)","SP.DYN.AMRT.MA","298.811","290.918","283.213","272.962","265.347","255.054","245.208","236.141","227.686","218.915","214.574","208.678","204.709","199.509","196.414","193.992","187.329","185.795","183.354","181.773","179.298","177.189","176.142","175.082","173.896","172.895","172.448","172.167","171.261","170.813","169.417","169.047","169.4","165.86","165.3","165.184","164.399","163.887","164.165","160.669","160.223","156.059","150.197","148.333","144.764","147.158","149.647","146.949","144.838","141.644","139.37","135.478","132.069","128.908","125.117","121.164","117.334","114.053","110.404","106.9","104.003","100.408","",
"Australia","AUS","Mortality rate, adult, male (per 1,000 male adults)","SP.DYN.AMRT.MA","200.01","198.798","203.46","202.327","209.646","207.713","206.009","206.32","209.072","206.545","208.409","197.846","194.619","192.443","196.525","189.266","185.176","177.915","174.401","169.626","165.1","160.649","157.021","148.861","145.955","142.205","136.867","136.15","132.608","130.174","123.906","118.763","116.61","112.772","112.33","108.979","107.832","104.411","103.662","101.033","97.967","93.793","90.801","89.052","86.332","85.447","82.945","84.719","82.004","81.768","78.634","78.281","75.751","75.516","76.934","78.367","76.101","77.31","74.055","75.193","73.018","","",
"Austria","AUT","Mortality rate, adult, male (per 1,000 male adults)","SP.DYN.AMRT.MA","215.261","205.943","206.366","201.301","199.678","202.51","201.344","202.645","202.833","202.337","206.206","206.123","207.079","197.25","200.106","201.688","198.837","200.279","200.568","200.223","196.728","195.045","194.788","193.926","190.093","181.016","175.215","167.866","161.972","160.44","155.102","157.686","152.976","149.83","145.837","145.169","140.538","135.068","131.611","125.913","126.568","122.892","120.026","115.817","114.612","111.759","105.344","104.253","99.617","103.061","100.315","94.356","91.335","89.369","85.621","84.688","80.37","79.032","79.401","75.489","","","",
"Azerbaijan","AZE","Mortality rate, adult, male (per 1,000 male adults)","SP.DYN.AMRT.MA","395.406","390.537","389.972","385.919","384.987","380.555","381.073","377.638","375.789","370.733","365.381","362.078","354.237","348.394","349.274","344.35","344.115","338.288","336.855","331.849","325.966","321.071","318.222","309.213","307.637","305.567","306.109","304.307","303.129","304.136","314.24","325.324","352.99","353.998","342.856","321.715","311.25","309.818","299.734","289.261","279.173","271.459","258.787","252.257","242.16","240.138","230.967","225.228","220.232","214.152","211.863","207.765","206.836","198.338","196.675","194.524","191.442","185.275","174.7","168.65","319.122","263.766","",
"Burundi","BDI","Mortality rate, adult, male (per 1,000 male adults)","SP.DYN.AMRT.MA","437.345","435.493","432.191","430.354","430.18","484.861","433.635","436.567","433.516","444.72","436.599","437.346","820.801","571.884","433.81","433.369","433.589","431.431","432.357","424.456","419.18","409.591","402.717","399.213","403.644","413.059","429.563","449.514","555.237","492.454","508.475","518.818","518.45","660.79","517.332","522.927","520.728","501.401","482.385","462.708","482.131","471.204","436.177","416.893","396.709","384.544","375.288","364.779","360.133","352.29","341.706","335.692","329.066","322.204","316.675","324.309","311.654","302.935","304.925","298.476","316.134","314.266","",
"Belgium","BEL","Mortality rate, adult, male (per 1,000 male adults)","SP.DYN.AMRT.MA","209.462","200.578","201.867","203.26","200.322","204.262","196.076","197.336","199.357","199.75","194.432","192.803","194.307","190.075","181.95","184.244","182.259","178.42","180.667","175.332","174.655","167.942","166.775","165.437","159.444","157.099","152.39","149.756","144.186","141.13","138.666","138.318","135.539","136.689","136.48","136.966","132.434","131.229","129.023","131.877","130.497","128.037","124.715","122.423","116.535","114.317","110.936","109.277","111.631","107.237","102.286","100.409","99.119","94.41","91.495","89.437","86.252","82.997","80.464","77.72","82.326","80.681","",
"Benin","BEN","Mortality rate, adult, male (per 1,000 male adults)","SP.DYN.AMRT.MA","458.537","456.179","453.285","452.286","447.835","445.632","442.74","439.973","436.916","432.866","431.024","429.424","423.322","421.112","417.613","413.253","404.194","400.473","396.473","397.849","394.62","392.158","389.148","387.996","388.088","377.752","368.625","362.882","351.124","348.874","342.23","341.19","336.054","327.373","320.438","311.478","304.524","302.338","305.436","303.385","306.59","305.665","305.086","306.773","304.929","305.453","302.412","299.276","300.589","301.092","295.587","295.577","289.894","291.195","288.604","289.617","287.304","286.886","282.252","282.721","288.981","302.469","",
"Burkina Faso","BFA","Mortality rate, adult, male (per 1,000 male adults)","SP.DYN.AMRT.MA","482.146","478.684","471.616","467.054","465.814","459.828","457.131","451.584","449.402","445.074","440.057","436.926","428.818","425.966","417.228","407.58","399.401","393.27","384.059","377.283","370.002","368.234","359.443","354.347","347.425","346.776","349.575","354.478","355.842","358.196","356.84","357.638","358.834","365.791","368.128","367.538","369.154","374.997","369.141","369.555","366.688","366.312","365.523","360.088","354.325","351.838","344.049","339.111","330.469","322.636","319.932","314.764","310.083","310.402","306.192","301.792","297.436","298.461","292.891","299.581","311.696","324.48","",
"Bangladesh","BGD","Mortality rate, adult, male (per 1,000 male adults)","SP.DYN.AMRT.MA","323.86","314.077","301.177","295.841","288.255","294.793","280.366","279.232","275.963","276.88","321.396","880.293","269.72","267.189","275.843","263.852","255.094","252.694","255.681","258.11","258.701","257.461","258.261","256.822","256.894","259.094","255.916","256.403","263.158","261.751","248.913","270.244","246.982","248.993","245.892","239.508","239","225.483","193.545","162.256","180.505","182.506","185.6","189.195","187.124","190.792","194.908","204.381","203.853","197.76","184.205","184.447","182.932","193.102","183.411","176.354","169.798","161.494","149.093","153.103","156.333","163.031","",
"Bulgaria","BGR","Mortality rate, adult, male (per 1,000 male adults)","SP.DYN.AMRT.MA","165.15","162.382","165.873","159.585","154.409","152.052","155.084","164.444","160.589","169.053","160.03","172.885","172.488","164.402","169.382","177.536","173.445","185.434","184.599","191.124","190.34","188.293","197.349","198.158","202.666","210.854","208.534","206.517","210.212","217.849","219.412","212.446","229.642","240.227","246.715","245.658","238.023","244.071","241.483","222.457","225.005","222.768","218.165","215.846","215.996","219.427","218.686","212.03","208.154","203.75","196.902","194.111","187.916","184.811","190.232","185.528","187.257","183.956","183.928","182.115","206.104","234.351","",
"Bahrain","BHR","Mortality rate, adult, male (per 1,000 male adults)","SP.DYN.AMRT.MA","342.069","323.034","308.593","294.152","282.983","268.034","254.36","240.79","227.714","213.319","207.224","194.863","188.896","181.671","175.135","170.866","164.402","158.139","157.828","151.028","149.879","144.282","143.894","142.472","135.904","135.698","133.811","132.565","131.172","130.265","129.677","126.462","126.604","120.125","122.785","122.603","119.462","122.316","125.295","118.942","114.508","106.683","105.484","100.451","98.418","94.357","91.973","86.546","79.417","73.671","69.082","68.72","67.232","66.609","66.019","64.528","63.291","61.813","59.62","58.199","59.491","61.659","",
"Bahamas, The","BHS","Mortality rate, adult, male (per 1,000 male adults)","SP.DYN.AMRT.MA","352.444","348.417","346.851","342.874","338.691","334.201","329.505","326.346","321.248","318.404","314.288","311.34","307.684","307.612","299.067","295.917","281.883","283.965","294.448","296.746","293.064","290.019","276.602","261.962","264.803","270.503","270.852","277.194","273.552","266.017","259.214","278.999","252.198","254.627","251.671","255.733","257.669","254.615","247.19","241.935","238.701","239.576","238.087","236.227","234.585","232.48","233.154","235.299","238.25","243.44","240.973","241.21","238.184","235.541","230.208","231.769","228.659","228.923","226.164","234.53","236.261","252.293","",
"Bosnia and Herzegovina","BIH","Mortality rate, adult, male (per 1,000 male adults)","SP.DYN.AMRT.MA","243.385","237.928","235.955","230.923","228.625","225.333","222.047","223.731","226.572","229.796","229.495","228.971","227.986","223.042","217.916","214.456","214.811","213.116","215.069","213.894","214.932","214.406","214.137","214.056","212.365","212.908","210.714","200.754","202.134","200.596","197.184","204.065","680.794","691.882","391.839","254.919","181.393","176.952","170.979","159.58","166.773","159.869","155.042","146.196","138.219","149.687","138.381","137.161","127.666","123.854","119.015","115.644","114.47","117.11","118.933","109.237","100.543","97.011","92.691","88.494","97.159","108.895","",
"Belarus","BLR","Mortality rate, adult, male (per 1,000 male adults)","SP.DYN.AMRT.MA","204.65","198.56","203.921","199.634","193.62","198.214","198.797","202.68","208.441","216.685","226.439","226.107","230.385","230.297","232.667","248.7","254.896","260.781","265.549","276.726","277.656","279.223","279.032","282.453","298.328","275.577","241.926","246.357","250.118","273.41","281.951","294.245","310.855","343.266","348.399","363.728","358.553","360.641","370.602","375.925","354.094","369.56","383.421","372.783","362.612","369.192","355.849","332.936","334.107","330.003","334.194","336.426","287.27","273.671","261.217","245.384","234.903","227.765","231.323","","","","",
"Belize","BLZ","Mortality rate, adult, male (per 1,000 male adults)","SP.DYN.AMRT.MA","289.237","312.665","279.894","273.285","265.558","257.076","257.512","254.723","244.254","239.285","233.13","218.8","218.525","226.561","219.386","205.398","208.741","210.362","204.93","198.63","192.869","189.08","189.948","192.882","193.763","176.921","183.507","180.085","174.463","181.345","179.999","188.703","193.047","198.07","202.468","210.842","218.125","228.278","240.704","243.323","249.238","255.526","256.73","255.946","252.316","249.934","243.525","238.146","231.789","224.4","218.85","212.918","203.065","194.17","203.784","208.195","204.54","201.648","199.067","194.636","239.508","277.53","",
"Bermuda","BMU","Mortality rate, adult, male (per 1,000 male adults)","SP.DYN.AMRT.MA","251.54","277.861","299.435","266.96","237.786","249.113","324.324","261.801","259.426","269.587","260.646","259.704","236.119","210.888","191.438","195.028","209.732","210.297","199.554","194.507","185.981","196.474","190.668","191.819","184.931","191.574","202.451","199.594","193.356","195.79","186.811","179.417","171.805","177.528","168.591","154.864","150.345","140.641","140.977","136.82","124.81","115.647","110.416","113.172","114.567","125.126","125.99","123.995","120.61","120.639","121.185","114.953","117.284","117.581","109.544","104.001","107.884","105.956","101.461","98.475","97.284","130.443","",
"Bolivia","BOL","Mortality rate, adult, male (per 1,000 male adults)","SP.DYN.AMRT.MA","413.037","408.721","403.374","404.253","400.507","396.883","393.598","391.259","389.28","383.525","379.866","375.544","371.772","365.913","359.758","358.602","354.226","349.424","344.179","339.263","334.656","331.242","329.304","328.793","323.501","321.865","318.332","315.601","308.924","304.598","299.363","294.206","288.593","283.508","282.113","279.276","276.555","269.021","266.354","265.18","262.85","260.641","258.73","259.45","255.545","253.542","250.508","250.22","247.288","244.255","243.995","241.179","242.257","238.837","237.511","235.818","231.146","231.098","231.694","231.108","316.665","334.831","",
"Brazil","BRA","Mortality rate, adult, male (per 1,000 male adults)","SP.DYN.AMRT.MA","354.358","349.877","344.128","339.704","335.834","332.268","328.416","324.513","319.893","314.803","310.518","306.92","302.399","298.168","293.53","288.77","284.572","281.12","276.97","272.226","268.277","264.199","260.509","257.068","254.119","251.13","247.916","244.805","241.668","238.281","244.86","242.386","239.996","237.27","234.153","233.784","230.186","228.055","226.144","225.198","230.417","227.474","227.348","224.274","221.774","212.949","210.546","206","201.022","197.694","195.948","193.011","190.624","184.185","177.824","178.498","178.499","170.492","165.432","161.413","189.684","217.709","",
"Barbados","BRB","Mortality rate, adult, male (per 1,000 male adults)","SP.DYN.AMRT.MA","231.413","225.939","220.502","214.605","206.366","206.082","200.765","201.681","198.511","200.268","205.917","207.644","203.649","206.797","205.298","201.14","199.65","193.861","189.34","184.526","180.229","172.296","166.498","164.062","164.88","163.27","164.382","163.364","170.697","174.477","175.302","176.336","177.734","179.335","184.388","181.453","179.071","182.326","180.908","175.222","170.064","165.536","162.735","160.225","151.388","147.249","145.439","142.715","141.76","141.152","138.273","135.861","134.528","133.051","131.902","130.876","129.608","128.78","127.555","126.348","125.431","123.948","",
"Brunei Darussalam","BRN","Mortality rate, adult, male (per 1,000 male adults)","SP.DYN.AMRT.MA","302.657","297.787","342.158","286.386","280.137","275.393","265.504","258.342","252.623","246.261","240.192","234.654","228.737","224.052","220.625","216.376","213.496","211.227","209.467","208.244","207.276","206.576","205.934","205.125","203.752","202.906","200.825","198.947","196.794","194.413","191.778","188.571","185.77","182.452","179.035","175.558","171.768","168.345","164.994","161.836","158.94","156.135","154.119","152.003","150.651","149.2","148.268","147.573","147.046","146.836","146.521","146.055","146.071","145.907","145.708","145.427","144.963","144.372","143.807","142.554","141.401","140.073","",
"Bhutan","BTN","Mortality rate, adult, male (per 1,000 male adults)","SP.DYN.AMRT.MA","592.683","586.641","580.213","573.398","566.24","558.647","550.678","542.609","534.562","523.83","513.47","503.455","492.623","482.321","472.4","462.413","452.206","442.612","433.509","425.025","416.429","407.428","398.295","389.322","380.52","373.174","364.396","355.259","347.193","339.517","332.247","325.251","316.383","308.547","302.322","293.068","285.298","278.411","270.664","263.03","264.597","249.39","242.673","235.885","229.534","223.502","217.88","210.845","204.248","199.088","192.865","188.3","182.983","178.033","173.848","169.981","166.636","163.744","160.834","158.172","155.847","153.312","",
"Botswana","BWA","Mortality rate, adult, male (per 1,000 male adults)","SP.DYN.AMRT.MA","441.089","437.297","433.694","429.586","426.623","423.886","421.376","418.742","415.812","413.104","409.638","404.906","400.257","395.322","390.324","385.832","380.695","376.03","373.719","370.195","366.44","362.952","359.928","357.434","359.677","359.335","367.595","380.49","403.375","422.188","448.144","474.359","497.7","493.239","541.289","557.788","556.589","563.429","578.733","591.988","602.93","611.28","618.624","613.393","600.525","589.476","541.747","504.234","469.88","457.187","418.544","414.743","406.493","389.904","375.821","336.805","297.446","269.544","288.806","302.053","292.178","399.51","",
"Central African Republic","CAF","Mortality rate, adult, male (per 1,000 male adults)","SP.DYN.AMRT.MA","515.837","510.544","505.163","499.725","494.383","488.251","481.764","474.595","467.172","459.449","451.472","443.36","434.976","427.654","420.026","412.984","406.992","402.021","398.009","395.27","393.365","391.666","392.083","392.517","393.731","395.785","398.792","402.947","408.507","415.782","424.99","436.718","451.327","466.732","483.655","500.69","517.899","533.936","542.025","549.578","555.894","556.458","559.382","548.605","542.986","535.908","530.931","519.687","510.445","502.293","494.549","482.927","474.801","484.375","501.312","450.392","447.193","454.778","441.58","431.28","448.54","472.339","",
"Canada","CAN","Mortality rate, adult, male (per 1,000 male adults)","SP.DYN.AMRT.MA","192.876","190.728","191.161","191.753","191.376","192.02","193.593","193.039","189.613","190.227","187.159","186.309","187.942","189.606","188.174","184.899","181.014","179.717","176.041","171.029","163.92","159.201","153.004","148.844","142.353","142.122","139.846","135.672","131.239","130.036","127.319","124.704","123.387","123.68","119.16","118.543","113.675","109.35","105.573","104.145","100.915","99.426","96.835","96.936","94.71","94.342","91.811","91.755","89.926","87.755","85.399","82.916","82.45","81.208","81.436","81.203","82.791","85.803","85.987","82.604","93.763","","",
"Central Europe and the Baltics","CEB","Mortality rate, adult, male (per 1,000 male adults)","SP.DYN.AMRT.MA","199.185600546815","197.149910479077","202.875347395755","195.884129660697","189.452964926313","190.998480650951","188.790757669982","197.142701372821","199.136049662795","208.293758111016","206.798100943519","211.968136940106","205.608250092563","209.427939048008","206.502262682553","213.560797243768","217.951637093141","223.93005481108","229.029057203317","231.403668599795","242.06519209826","236.115821696317","234.170784678088","242.592294723466","245.13293837335","247.464909861886","242.644646224781","243.271091892317","241.492829792013","248.205031489772","253.345493346708","260.6980011334","261.152255828835","258.177960707985","258.824098389973","258.479439780147","248.952265698723","246.291513288431","242.008006260036","236.838368173736","225.913642127031","222.31780768734","221.365633248425","222.37638788557","221.87228563822","218.912406954856","215.503241260853","211.845562729405","204.158968035015","196.391943053772","190.236731922747","183.776506871512","179.21529324271","171.184277268442","166.176701991114","165.633223639652","160.934392169377","156.434198056921","155.727009693646","150.461342199675","","","",
"Switzerland","CHE","Mortality rate, adult, male (per 1,000 male adults)","SP.DYN.AMRT.MA","178.515","180.63","183.998","185.058","176.195","167.99","171.012","166.421","167.875","168.338","166.223","161.965","159.211","152.114","150.495","153.666","149.886","149.934","149.645","146.367","145.031","143.991","144.644","140.457","135.569","132.011","129.969","130.388","127.167","127.624","126.484","129.704","126.173","119.107","118.902","117.692","108.872","107.232","103.954","97.252","99.439","94.505","91.8","90.441","87.49","84.241","79.749","78.545","75.467","75.903","71.146","68.348","66.999","66.885","63.344","62.284","58.204","60.213","57.573","54.626","56.763","56.88","",
"Channel Islands","CHI","Mortality rate, adult, male (per 1,000 male adults)","SP.DYN.AMRT.MA","177.881","200.157","166.132","192.93","163.192","170.79","165.176","154.044","181.383","177.919","184.118","176.27","174.667","170.721","169.196","177.476","164.043","160.531","156.185","166.235","152.994","146.736","131.199","143.492","115.716","125.444","121.524","109.212","103.544","101.53","102.488","104.686","94.651","110.185","91.12","94.214","91.779","88.702","82.424","81.946","79.633","78.288","81.591","74.603","70.523","68.639","66.341","62.369","61.636","64.008","62.913","58.93","60.933","59.85","57.618","60.164","60.79","60.939","60.678","60.298","61.081","61.255","",
"Chile","CHL","Mortality rate, adult, male (per 1,000 male adults)","SP.DYN.AMRT.MA","321.554","313.614","330.312","358.329","318.346","302.505","303.805","303.249","301.537","294.196","276.147","287.821","305.54","276.848","244.485","234.003","241.775","233.686","241.784","231.509","223.577","210.696","210.248","225.371","223.253","204.92","189.853","170.881","178.135","194.482","193.695","172.911","157.114","159.874","163.162","166.685","164.419","157.571","151.6","145.613","139.528","142.574","134.721","133.72","130.285","124.597","120.54","123.095","122.373","120.125","118.544","113.339","112.095","112.222","110.522","109.658","105.435","102.154","107.645","105.851","112.595","126.526","",
"China","CHN","Mortality rate, adult, male (per 1,000 male adults)","SP.DYN.AMRT.MA","598.591","521.116","420.312","410.834","399.342","388.835","376.496","364.6","352.332","341.615","329.202","314.247","303.547","291.178","284.181","276.353","266.479","258.409","251.498","244.515","238.711","232.629","226.952","221.976","216.668","212.228","207.681","203.434","198.751","194.483","191.003","185.477","178.767","173.969","169.47","164.971","161.943","157.99","155.009","150.881","148.697","145.357","143.119","141.011","139.029","137.196","134.262","133.742","133.823","129.607","128.122","126.068","124.407","122.306","120.329","118.37","116.757","118.758","112.641","110.228","109.413","106.869","",
"Cote d'Ivoire","CIV","Mortality rate, adult, male (per 1,000 male adults)","SP.DYN.AMRT.MA","453.19","447.873","443.976","443.534","438.572","435.187","429.891","427.462","422.175","418.938","413.65","408.889","403.544","397.064","390.385","385.063","379.681","371.759","369.216","362.317","357.877","357.551","359.963","359.342","362.826","363.343","366.952","370.883","376.616","380.712","389.642","398.421","404.455","410.859","417.968","423.354","428.618","427.311","438.719","440.648","448.859","453.502","456.337","462.066","454.472","448.346","439.935","430.127","421.207","411.821","401.861","395.216","383.756","376.871","366.067","360.727","353.555","353.168","345.839","343.882","349.567","362.548","",
"Cameroon","CMR","Mortality rate, adult, male (per 1,000 male adults)","SP.DYN.AMRT.MA","753.269","747.945","426.527","423.085","419.9","412.729","411.14","406.136","400.974","395.076","389.059","386.173","380.312","377.119","373.848","373.37","371.968","371.278","367.577","366.464","361.893","357.324","350.807","345.519","347.125","337.38","341.697","338.317","339.248","341.928","345.614","349.937","354.584","360.609","372.5","380.438","388.612","390.934","396.06","399.434","395.686","395.275","391.114","385.507","384.747","382.55","376.144","374.115","368.844","363.508","360.66","354.076","347.23","339.178","338.369","329.934","319.044","311.281","314.242","305.191","329.202","340.068","",
